46382,manipulating-a-traffic-signal,M5143
45330,attachment,A3253
43899,opera-loving-detective,O1641
45638,arch-bridge,A6216
42363,reference-to-joseph-eichler,R1652
44060,delivery-service,D4162
44903,penny-arcade,P5623
41170,commercial-shoot,C5624
46628,railroad-apartment,R4631
42922,bear-mountain,B6535
45589,yellow-gas,Y42
46045,ladies-of-rap,L3216
42801,coloma-california,C4524
42699,speaking-in-code,S1252
46980,shooting-pigeons,S3521
42538,dextromethorphan,D2365
44240,reference-to-tommy-bahama,R1652
47626,wheel-lock-pistol,W4212
46000,minimalism,M5425
41730,taken-by-force,T2516
49527,mole-bridge,M4163
48748,bumped-by-car,B5131
46504,somatropin,S5361
46998,reference-to-bobby-fischer,R1652
40506,black-slave,B4241
46924,color-blind,C4614
48384,cobwebs,C12
46999,reference-to-boris-spassky,R1652
45298,confession-of-love,C5125
45319,spiritual-advisor,S1634
44750,continental-congress,C5353
44315,vanity-license-plate,V5342
47012,reference-to-calvary,R1652
48776,overseas-worker,O1626
41148,wolfman,W415
46150,high-roller,H2646
49453,monte-fitz-roy,M5313
42448,cutter,C36
46800,charge-account,C6253
45446,fish-restaurant,F2623
44981,native-tribe,N3136
41640,7-of-spades,O1213
49241,self-absorption,S4126
48024,u.s.-8th-army,U2365
40447,small-town-police-chief,S5435
44830,pot-of-gold,P3124
48448,unstuck-in-time,U5232
43566,napoli,N14
49794,adding-a-bathroom,A3521
48773,working-student,W6252
43750,how-to-make-it-in-america,H3523
44382,reference-to-bruce-jenner,R1652
44927,east-prussia,E2316
40181,interland,I5364
49781,playing-horse,P4526
44078,nuclear-science,N2462
41815,movie-pioneer,M156
47892,former-congresswoman,F6562
45039,new-kid,N23
48025,british-general,B6325
49559,panther-tank,P5363
48352,communicator,C5236
43784,trapped-in-a-freezer,T6135
46430,diamond-in-mouth,D5353
46415,italian-bakery,I3451
47633,cinder-block,C5361
48621,firefly-cage,F6142
47182,ilicit-photo,I4231
43488,percussion,P625
42129,missing-bride,M2521
47888,price-increase,P6252
46922,baronet,B653
40110,co-op,C1
43609,benito-mussolini,B5352
41607,radio-detection-truck,R3235
46740,learning-a-person-is-one's-sister,L6521
42024,samples-case,S5142
40843,no-men-day,N53
45916,austria-hungary,A2365
44571,stationary-bike,S3561
45450,blue-collar-worker,B4246
40474,cut-above-eye,C31
40494,commandant,C5353
43867,reference-to-charles-laughton,R1652
40672,beer-sommelier,B6254
42703,self-diagonosed,S4132
44876,secret-handshake,S2635
44079,world-politics,W6431
45691,diamond-dust,D5323
41592,rabbit-trap,R1361
49387,snow-shoes,S52
43296,scuba-diving-accident,S2131
40275,death-to-life,D341
41762,reference-to-harpo-marx,R1652
43960,sending-letters,S5352
42561,picture-on-a-billboard,P2365
45215,altered-people,A4363
41997,sharing-a-bed,S6521
48973,house-pet,H213
40038,recap-special,R2121
47548,reference-to-george-s.-patton,R1652
45420,gold-penis,G4315
49343,swinging-on-a-vine,S5252
40571,reference-to-morrissey,R1652
46983,bassoon,B25
49047,throwing-a-beer-can,T6521
44455,dress-fitting,D6213
40988,waffles,W142
45247,back-washing,B252
49913,wild-turkey-bourbon,W4362
47285,first-person,F6231
46530,internet-hook-up,I5365
41661,military-policeman,M4361
40166,group-name-in-title,G6153
46463,melting-ice-cream,M4352
41914,monster-movie,M5236
47865,marine-corps-commandant,M6526
41594,reference-to-gauguin,R1652
45755,officer-involved-shooting,O1265
40187,courtesy,C632
41512,odometer-reading,O3536
41050,zombie-with-gun,Z5132
40374,bergdorf-goodman's,B6236
46377,shooting-surveillance-camera,S3526
43562,rimini-italy,R534
49550,101st-airborne,S3616
48657,quote-in-title,Q3534
45958,coffee-stain,C1235
40855,evil-monster,E1452
48663,metaphysical,M3124
42867,some-scenes-simulated,S5252
46297,riemann-hypothesis,R5132
49752,family-outing,F5435
45209,actor-director-writer,A2363
46308,ascot,A23
48815,making-ends-meet,M2525
43138,on-the-job-training,O5321
44110,life-on-mars,L1562
47655,reference-to-francis-scott-key,R1652
40881,deformed-person,D1653
47708,hoodies,H32
49888,cops-television-show,C1234
42557,swollen-feet,S4513
44148,blood-filled-sink,B4314
49489,nutria,N36
43494,personal-secretary,P6254
49145,godzilla-spoof,G3242
41002,home-aquarium,H5265
43297,jaguar-e-type,J2631
48152,afro-asian,A1625
40557,billy-graham,B4265
43128,fake-daughter,F2323
44418,nailing-shoes-to-the-floor,N4523
44497,jag,J2
44698,walking-on-water,W4252
45301,indecisiveness,I5321
45010,dinosaur-family,D5261
48072,american-korea-foundation,A5625
49220,in-flight,I5142
44868,fire-termite,F6365
43889,genius-girl-child,G5264
40333,bonds,B532
45679,underwater-city,U5363
45007,sinus,S52
45607,brother-sister-estrangement,B6362
47963,sugar-industry,S2653
48794,lack-of-education,L2132
42938,mount-lassen,M5342
41053,fortune-telling-machine,F6353
44520,cardiff-wales,C6314
49226,lebanese-music,L1525
44172,fake-beard-and-moustache,F2163
48417,number-911,N516
40563,heartburn,H6316
43819,native-hawaiian,N315
48016,bunco,B52
44561,fairy-wings,F652
48324,bumbling-sidekick,B5145
41290,survival-skills,S6142
40813,man-with-big-afro,M5312
42569,brain-machine-interface,B6525
48922,japanese-boss,J1521
46561,medicaid-fraud,M3231
43559,partisan,P6325
41630,female-gestapo-agent,F5423
40022,pale-complexion,P4251
43116,fake-movie-deal,F2513
46164,reference-to-bertrand-russell,R1652
41992,steel-industry,S3453
46247,bentonite,B5353
42690,threadworm,T6365
47623,smith-and-wesson-.44-magnum-revolver,S5353
42854,trilobite,T6413
41150,burned-as-witch,B6532
44242,sex-in-bar,S2516
47290,kim-possible,K5121
40633,indian-uprising,I5351
48355,frozen-sea,F6252
43788,reference-to-idi-amin,R1652
42013,sex-in-a-coffin,S2521
48222,locked-in-a-dungeon,L2353
49626,wild-asparagus,W4321
44166,pants-ripped-off,P5326
42089,biography-filmmaking,B2614
42821,nuclear-test,N2463
43516,ice-road,I263
44476,youth-drama,Y365
40090,saloon-owner,S456
49729,sucking-thumb,S2523
47079,apostrophe,A1236
44161,chair-thrown-through-a-window,C6365
44032,reference-to-albrecht-durer,R1652
46625,war-porn,W6165
46183,skee-ball,S214
47614,half-cocked,H4123
40755,quail-egg,Q42
42036,fake-deed,F23
42558,doxycycline,D245
40036,orthopedic-surgeon,O6313
40612,railroad-baron,R4631
48968,canonization,C5235
47523,breach-loading,B6243
47657,reference-to-william-hale,R1652
49882,fuzzy-slippers,F2416
43820,door-to-door,D636
45525,kindergarten-teacher,K5362
42931,bush-airplane,B2614
42421,nerf-football,N6131
42450,do-not-resuscitate-document,D5362
45852,inner-space,I5621
45348,trinity,T653
44729,pity,P3
40366,rear-end-collision,R6532
49209,famous-poem-quoted,F5215
48126,sino-british-relations,S5163
47701,computer-technician,C5136
40088,henry-rifle,H5614
42678,air-embolism,A6514
42624,lying-on-floor,L5251
46179,permanent-wave,P6531
41814,chatsworth-california,C3263
41876,groin-injury,G6526
45616,mean-old-lady,M5434
41281,9th-century,T2536
42373,pebble-beach-california,P1412
42415,reference-to-quisling,R1652
40513,boxing-competition,B2525
42208,bust-developer,B2314
45752,serial-child-molester,S6424
42348,maui,M
42907,sunda-straits,S5323
45429,large-sword,L6263
40063,2012,
44606,stuffing,S3152
48506,adult-filmmaker,A3431
46432,murder-of-partner,M6361
45081,changing-clothes-behind-a-screen,C5252
47966,atomic-energy-commission,A3525
47176,trapped-in-a-fire,T6135
42420,long-distance-runner,L5232
45546,snow-measurement,S5265
45436,visual-impairment,V2451
49858,united-states-senate,U5323
44807,buffoon,B15
48616,oak-furniture,O2165
46276,environmental-group,E5165
40209,covenant,C153
44572,autograph-book,A3261
47242,dining-room-table,D5265
44792,national-bank,N3541
40764,mexican-cuisine,M2525
46912,tesla-roadster,T2463
48265,tow-truck-driver,T3623
42510,nightclub-stamp,N2324
43368,radio-presenter,R3162
45219,saami,S5
42275,pork-and-beans,P6253
42006,de-briefing,D1615
40130,corporate-sponsor,C6163
42810,ice-crystal,I2623
45565,loose-tooth,L23
41522,nazi-flag,N2142
43967,reference-to-blaise-pascal,R1652
40157,mechanical-limb,M2524
45259,licking-a-girl's-butt,L2526
44095,proving-innocence,P6152
42796,cultural-impact,C4364
47375,diphtheria,D136
41833,reference-to-mack-sennett,R1652
43445,sandpaper,S5316
49217,sea-fever,S16
45989,frederic-soulie,F6362
49444,gully,G4
47957,switch-allegiance,S3242
47495,armor-piercing-ammunition,A6561
40327,footbridge,F3163
49315,diamondback-rattlesnake,D5312
46817,blood-sacrifice,B4326
43094,climbing-over-fence,C4515
43918,woman-pathologist,W5134
43312,concealed-tape-recorder,C5243
44823,steel-wall,S34
48083,communist-control-act,C5232
45894,immoral-love,I5641
40668,sunset-boulevard,S5231
47540,bodkin-tip,B3253
46334,woman-wearing-racing-swimsuit,W5652
42670,blues-music,B4252
45105,government-facility,G1653
47525,forward-observer,F6312
45877,shaolin-kung-fu,S4525
46724,pro-golfer,P6241
40845,woman-killer,W5246
41258,unreliable-narrator,U5641
42187,reference-to-j-j-hickson,R1652
42406,benadryl,B5364
46494,attempted-murder-suicide,A3513
40267,animal-driving-car,A5436
45210,finnish,F52
45431,magic-talisman,M2342
48785,movie-house,M12
48832,re-education,R3235
44531,périgord,P6263
46423,body-in-a-dumpster,B3535
46516,sharing-umbrella,S6525
49061,kissing-in-an-elevator,K2525
49037,reference-to-phyllis-diller,R1652
40993,costa-verda-california,C2316
48959,paragliding,P6243
48204,knossos,K52
42832,mosaic-canyon,M25
42416,vegan-baby,V251
49533,spruce-goose,S162
43436,habitat,H13
45688,erotic-wrestler,E6326
47505,reference-to-claude-etienne-minié,R1652
48046,equal-pay-for-equal-work,E2416
49890,man-with-high-pitched-voice,M5321
46909,ear-bud,E613
42067,heartland-institute,H6345
43777,ottawa-ontario-canada,O3536
42693,hoarder,H636
47870,oil-cartel,O4263
44388,fixed-game,F2325
41307,sexy-teacher,S2326
45940,ballet-school,B4324
42196,"reference-to-alexander-emmanuel-\"arod\"-rodriguez",R1652
40132,chemical-experiment,C5242
46714,sable-coat,S1423
49139,gunplay,G514
46500,oil-leak,O42
48260,female-coach,F542
41049,zombie-violence,Z5145
44680,fake-soldier,F2436
45177,reference-to-florence-nightingale,R1652
43996,lip-reader,L1636
48473,seeing-daughter-killer,S5232
47764,robert-taft,R1631
44156,homophobe,H51
47619,percussion-cap-pistol,P6252
48582,black-&-white-to-color,B4232
48851,thirst-for-blood,T6231
41982,motor-repair,M3616
43525,hit-with-a-fan,H315
43121,iris,I62
40947,drumming,D652
40677,indycar,I5326
47670,wells-fargo-coach-gun,W4216
49475,grapevine,G615
43199,slayer,S46
45553,seeds,S32
47327,franz-liszt,F6524
48129,polar-exploration,P4621
43107,confidence-trick,C5135
49359,driftwood,D613
49237,vaudeville-comedian,V3142
45749,kojak,K2
43691,independent-judiciary,I5315
47997,high-prices,H2162
44291,home-plate,H5143
46616,includes-cast-from-another-television-program,I5243
49585,snow-shelter,S5243
41701,one-eye-open,O515
46690,lead-crystal,L3262
49722,baseball-strike,B2142
49287,cooking-over-fire,C2521
45903,world-health-organization,W6434
49694,boy-in-girls-school,B5264
45409,horse-penis,H6215
46552,phenolphthalein,P5413
48908,dance-group,D5261
41755,sister-act,S2362
48634,artophorion,A6316
43240,welding-torch,W4352
45568,body-measurement,B3526
47139,poker-table,P2631
49995,cosmopolitan,C2514
45625,biblical-allegory,B1424
49321,aerospatiale-alouette-iii-helicopter,A6213
44635,spoon-feeding,S1513
48538,magical-shoe,M242
47725,black-cowboy,B421
42312,kiss-goodbye,K231
46777,ufo-convention,U1251
45876,shaolin,S45
43299,tennis-club,T5241
43454,harvester,H6123
47891,congresswoman,C5262
49546,battle-of-bull-run,B3414
47683,tank-trap,T5236
43678,state-religion,S3642
49465,fruit-date,F63
45313,womens-lib,W5241
44534,central-america,C5364
48826,ricefield,R2143
49940,handprint-on-butt,H5316
44101,brothel-on-fire,B6345
41011,cerebral-aneurysm,C6164
40431,greeks-in-turkey,G6253
40009,anesthesia,A5232
44223,boy-dancer,B3526
44978,spiritual-guidance,S1634
49218,underappreciated-parent,U5361
43743,trials,T642
40363,nursery-garden,N6262
45328,fan-girl,F5264
41951,surf-club,S6124
46569,ziprasidone,Z1623
48568,estate-sale,E2324
40703,three-strikes-law,T6236
47916,rockefeller-foundation,R2146
47071,cancer-cure,C5262
41055,drapery-store,D6162
43915,reference-to-richard-wagner,R1652
41357,female-mentor,F5453
49976,stung-multiple-times,S3525
44744,reference-to-ben-affleck,R1652
42042,mob-encitement,M1523
46682,reference-to-architect-thomas-hastings,R1652
49905,unsolicited-credit-card,U5242
47637,lee-enfield-rifle,L5143
41054,draperies,D6162
40433,female-gunfighter,F5425
43807,yellowcake-uranium,Y4265
47810,tidelands,T3453
49132,bomb-attack,B5132
42680,domino-fall,D514
40116,extreme-right-wing,E2365
45083,rocket-powered-shoe,R2316
47615,iron-pyrites,I6516
40724,nose-injury,N2526
47395,scarlet-fever,S2643
48063,veterans-administration,V3652
40436,dormant-ability,D6531
40753,clothes-shopping,C4321
49901,stuffing-ballot-box,S3152
43286,gladiola,G434
49135,entropy,E5361
40205,rescue-operation,R2163
48001,chronic-illness,C6524
47704,reference-to-the-buffalo-bills,R1652
47914,excess-profits-tax,E2161
42411,temporarily-dead,T5164
44193,reference-to-lance-armstrong,R1652
40779,screaming-with-excitement,S2652
49598,debris-hut,D1623
46598,bandaged-ankle,B5323
40128,war-trauma,W6365
41763,leading-lady,L3524
40869,hiding-weapons,H3521
41436,sympathetic-police-officer,S5132
44542,circus-artist,C6263
43363,venus-the-roman-goddess,V5236
45926,corporeal-mortification,C6164
41831,reference-to-duse,R1652
41233,female-terrorist,F5436
41177,house-swap,H21
46794,ryssel,R24
43093,suicide-hotline,S2345
40819,cartoon-weapon,C6351
42872,natural-dam,N3643
49735,tang,T52
47749,chinese-military,C5254
42881,niagara-escarpment,N2626
47841,delegate,D423
41226,girl-run,G6465
44287,hole-in-the-wall,H4534
41398,charwoman,C65
48874,triumph,T651
42375,british-actor-playing-american-character,B6323
47457,double-bill,D1414
46584,coffee-can,C125
44348,blasphemy,B4215
46434,runway-walk,R542
44602,history-class,H2362
41269,killer-mime,K465
49571,sopwith-triplane,S1361
44434,older-man-young-girl-relationship,O4365
46680,drafting-table,D6135
44118,honest-woman,H5235
47359,wheat-field,W3143
45197,light-music,L2352
43060,euthanasia-of-dog,E3521
43636,surveillance-photo,S6145
46937,prison-laundry,P6254
47475,poultry-farm,P4361
43908,tire-garage,T6262
48206,petra,P36
42267,ex-military,E2543
46711,medical-file,M3241
40872,violent-episode,V4531
42023,murdered-client,M6363
40064,guinness-world-record,G5264
48924,walking-sequence,W4252
40537,retired-professional-basketball-player,R3631
48386,self-exile,S4124
47796,primary-election,P6564
48560,moving-man,M1525
40555,detoxification,D3212
46882,palace-of-versailles,P4216
45145,mining-company,M5251
40830,hairdo,H63
44488,anarchism,A5625
41388,sock-on-the-jaw,S2532
46845,tintin,T535
48035,envoy,E51
42683,myasthenia-gravis,M2352
48695,famous-entrance,F5253
49530,year-332-bc,Y612
43402,reference-to-bethlehem,R1652
43654,u.s.-pilot,U2143
44146,criminal-turned-spy,C6543
43200,spooky,S12
41745,theater-professor,T3616
47234,uni-student,U5235
40910,plow,P4
42524,reference-to-ralph-nader,R1652
49914,wooden-hand-screw-clamp,W3532
42157,150th-anniversary,T5162
40637,burned-in-effigy,B6535
40631,arkansas-toothpick,A6252
42704,speed-chess,S132
41731,cardiology,C6342
49459,calotropis,C4361
45725,rural-police-chief,R6414
47058,reference-to-thomas-wyatt,R1652
48455,cia-officer,C126
47466,trojans,T6252
41254,crooked-doctor,C6232
41089,deaf-and-dumb,D1535
48086,manila-treaty,M5436
43267,stickball,S3214
46079,diverted-suspicion,D1632
42925,hudson-river,H3256
41925,spill,S14
45006,hunting-in-a-pack,H5352
49512,tinder,T536
40124,transparency,T6521
48257,containment,C5353
40763,kicking-a-garbage-bin,K2526
44879,pig-hormone,P265
41288,throat-scar,T6326
48793,japanese-soldier,J1524
40815,sequel-mentioned-during-end-credits,S2453
43424,wicked-woman,W235
43039,fifty-something,F1325
42997,lewis-and-clark,L2532
48629,thatched-roof,T3236
41809,keystone-teddy,K2353
46510,virtual-private-network,V6341
40542,swordplay,S6314
41331,begging-for-your-life,B2521
45794,government-official,G1653
40266,agony,A25
40519,throwing-someone-out-a-window,T6525
43951,taverna,T165
48236,debauchery,D126
43571,belle-epoque,B412
46571,sex-with-employee,S2351
41896,rewind,R53
41279,somerset-england,S5623
41857,fudge,F32
49239,beta-male,B354
48495,setting-a-fire,S3521
45221,media-spoof,M321
40329,teletoon,T435
45563,kindergarten-graduation,K5362
46948,haagen-dazs-ice-cream,H2532
44003,scull,S24
42863,kyanite,K53
47656,reference-to-william-congreve,R1652
42428,camera-in-a-pill,C5651
48458,terrorist-cell,T6232
45585,suburban-american-life,S1615
44805,neo-paganism,N1252
45507,homecoming-king-and-queen,H5252
40490,number-6-in-title,N5165
43179,closed-society,C4232
43184,part-fiction,P6312
40056,homecoming-queen,H5252
47940,land-reform,L5361
43718,orthodoxy,O632
42523,mickey-finn,M215
42237,impersonating-a-celebrity,I5162
47992,democratic-national-committee,D5263
44420,running-water,R5236
44771,unanimous-vote,U5213
41274,misconduct,M2532
40453,aloha,A4
40471,professional-hit,P6125
45128,patting-someone's-head,P3525
41164,puzzle-solving,P2424
49599,fire-thong,F6352
42393,biting-another-person,B3525
43868,reference-to-danny-glover,R1652
49378,avocado,A123
44282,prepaid-cell-phone,P6132
40508,interrupted-execution,I5361
42040,marked-deck,M6232
49726,fuzzy-cheese,F2
47465,french-opera,F6521
48754,maritime-school,M6352
48792,japanese-occupation,J1521
46968,coltan,C435
40389,coffer,C16
47068,tonic-water,T5236
42121,indian-craft-store,I5352
43574,saint-petersburg,S5313
46747,self-abortion,S4163
43734,sodom,S35
48300,germania,G65
48292,spigot,S123
41563,roman-candle,R5253
41462,black-legend,B4242
47761,secretary-of-the-treasury,S2636
44053,josephine-baker,J2151
44694,christian-history,C6235
49866,snagged-with-fish-hook,S5231
41945,flyers,F462
40654,cooking-contest,C2525
40618,derailment,D6453
48875,voice-teacher,V2326
43795,dog-park,D2162
49828,street-walker,S3634
40092,town-doctor,T5323
41402,reference-to-fellini,R1652
43572,scientific-progress,S2531
46883,year-1782,Y6
49430,yucca-plant,Y2145
43688,year-1787,Y6
48299,arc-de-triomphe-paris,A6236
42551,fellowship,F421
42186,jagermeister,J2652
46995,boat-basin,B3125
44769,reference-to-demosthenes,R1652
49625,steel-wool,S34
41001,year-1671,Y6
47934,city-planner,C3145
45550,marigold,M6243
45641,lover's-crush,L1626
44054,pre-scholar,P6246
47734,veto,V3
47624,smith-and-wesson-500,S5353
44579,secret-master-villain,S2635
49503,gantry-crane,G5362
49117,wargames,W6252
48559,duck-hunter,D2536
49640,id-picture,I3123
45930,screen-printing,S2651
43356,id-bracelet,I3162
42070,ocean-acidification,O2523
46362,star-of-david-pendant,S3613
47039,war-reenactment,W6523
47260,louse,L2
46938,vitamin-pill,V3514
47128,melasma,M425
48213,bored-housewife,B6321
41541,bailing-out-of-airplane,B4523
40632,descent-into-madness,D2535
45671,tiger-swallowtail,T2624
45031,one-dollar-judgement,O5346
41515,flambé,F451
49792,superbowl-ring,S1614
46413,disconnected-alarm,D2523
42780,woman-professor,W5161
46847,french-canada,F6525
46234,flight-training,F4236
45921,beer-garden,B6263
47382,bulrush,B462
43742,storm-chasing,S3652
46319,toy-collector,T2423
48539,playing-footsie-while-in-bed,P4521
41737,gcse,G2
42712,liver-damage,L1635
44747,pit-boss,P312
41497,aftershave-lotion,A1362
47165,hit-with-a-gun-butt,H3251
42600,intestine,I5323
45827,torso-bit-in-half,T6213
40610,former-slave,F6562
44858,hair-tonic,H6352
46867,don-juan-play,D5251
46431,japanese-laugh,J1524
49086,electric-shock-therapy-apparatus,E4236
47821,nkvd,N213
48065,labor-department,L1631
49330,fishing-spider,F2521
47363,summer-school,S5624
48420,xanadu,X53
47977,communist-bloc,C5231
41070,green-beans,G6515
47459,don-juan,D525
48090,moral-deterioration,M6436
44199,sleeveless-shirt,S4142
47776,constitutional-law,C5235
49610,bow-and-spindel,B5321
47766,health-benefits,H4315
49793,hiding-under-bleachers,H3525
49597,bathing-in-a-river,B3525
44198,child-vomitting,C4315
41073,sextegenarian,S2325
42562,referred-pain,R1631
43933,endocrinology,E5326
48633,pound-of-flesh,P5314
40425,ends-with-narration,E5323
48736,stop-frame,S3165
40643,hung-by-a-hook,H5212
42706,false-color,F4246
46705,dhl-parcel-service,D4162
40999,gps-implant,G1251
49549,self-education,S4132
45139,harlan-county,H6452
42100,reference-to-keira-knightley,R1652
45174,exploding-trailer,E2143
47163,snowflake,S5142
48889,balikbayan-box,B4215
49827,ken-doll,K534
45999,weeding,W352
43779,kraft-dinner,K6135
44145,math-problem,M3161
40604,timidity,T53
47943,secretary-of-agriculture,S2636
47993,female-parliament-member,F5416
43713,academic-freedom,A2352
49016,reference-to-balzac,R1652
44626,dixieland-music,D2453
49340,kahuna-palm,K5145
47533,reference-to-zachary-taylor,R1652
44661,wounded-in-action,W5352
44346,nachos,N2
47758,government-spending,G1653
49365,climbing-a-vine,C4515
48721,bruising,B6252
44511,off-broadway,O163
45838,sick-pilot,S2143
48625,dueling-pistol,D4521
42628,barium-enema,B65
48898,mentally-disabled,M5343
41509,nazi-stolen-art,N2345
42062,poppers,P162
43271,cow-in-the-road,C5363
46088,feigned-amnesia,F2535
46636,lithium-carbonate,L3526
47879,fair-employment-practices-commission,F6514
49662,bimbo,B51
41015,american-thanksgiving,A5625
40343,baggage-car,B26
47207,insect-swarm,I5232
46044,year-1209,Y6
42190,reading-a-script,R3526
49434,foraging,F6252
48809,long-lost-twins,L5242
41208,yen,Y5
44398,arm-in-a-cast,A6523
40673,beer-tasting,B6323
49779,selling-blood,S4521
49261,newborn-daughter,N1653
49623,9-volt-battery,V4313
46081,red-pepper,R316
48998,reference-to-doris-day,R1652
41045,loss-of-parent,L2165
44351,female-in-swimsuit,F5452
40996,stopping-time,S3152
43197,haunted,H53
42871,hindu-canyon,H5325
48734,collection-of-short-films,C4235
40944,indian-accent,I5352
41100,woman-puches-woman,W5125
49030,tv-commercial-director,T1256
42754,chief-whip,C1
47545,pattern-welding,P3654
43519,oil-industry,O4532
44857,emu,E5
46065,gears,G62
45034,athletic-coach,A3432
47813,american-occupation-of-japan,A5625
41043,ghoul,G4
40636,shot-in-the-mouth,S3535
49478,pyrite,P63
49075,unruly-children,U5642
49875,three-stooges-imitation,T6232
46422,man's-hair-dyed-blonde,M5263
40595,shady-history,S3236
41255,disinheritance,D2563
42101,toe-ring,T652
49032,goulash,G42
45769,corrupt-doctor,C6132
41878,toledo-ohio,T43
44581,nuclear-fusion,N2461
48002,degenerative-disease,D2563
42495,xeroderma-pigmentosum,X6365
40798,reference-to-pac-man,R1652
49022,lucky-strike-cigarette,L2362
41901,props,P612
42723,disembodied-lung,D2513
40770,los-angeles-skyline,L2524
48879,infidel,I5134
40248,black-male-schoolteacher,B4254
46490,serial-killers,S6424
48553,rich-american,R2562
40586,self-justice,S4123
48850,aswang,A252
49131,art-imitates-life,A6353
40037,fertility-physician,F6343
44965,10th-century-b.c.,T2536
42200,meeting-boyfriend's-mother,M3521
41238,zoroastrian,Z6236
43131,roping-the-mark,R1523
48389,good-twin,G35
42284,the-color-red,T2463
48755,paper-boat,P1613
44549,boogie-board,B2163
49904,credit-card-for-dog,C6326
47066,reference-to-shakespeare's-timon-of-athens,R1652
42256,wedding-guest,W3523
48490,transmission,T6525
48588,may-september-romance,M2135
48639,tong,T52
42732,fungal-infection,F5245
45246,spare-ribs,S1612
43710,national-security-state,N3542
42477,flight-delay,F4234
49963,floating-on-a-cloud,F4352
46778,ufo-crash-site,U1262
42427,beheaded,B3
48461,english-jurist,E5242
40709,cod-the-fish,C312
46296,newspaper-machine,N2165
48102,governor-general,G1656
46194,service-dog,S6123
47682,tank-driver,T5236
44029,coat-of-arms,C3165
44616,øresund,R253
46743,learning-a-person-is-one's-son,L6521
41435,gang-warfare,G5261
41027,choosing-a-necktie,C2525
45029,diet-supplement,D3214
40888,rock-movie-spoof,R2512
40301,cincinnati-bengals,C5253
41626,potato-masher-grenade,P3526
49989,black-pepper,B4216
44056,indian-tribe,I5353
44211,bald-wig,B432
49100,relaxing,R4252
42993,mega-tsunami,M2325
45663,gold-rimmed-crystal,G4365
46746,late-term-abortion,L3651
46869,reference-to-molière,R1652
44066,clothes-cut-off,C4323
42812,striation,S3635
47743,soviet-secret-services,S1326
48457,iraqi-republican-guard,I6261
42763,reference-to-palo-alto-california,R1652
41839,reference-to-billy-bitzer,R1652
42486,woman-trying-on-clothes,W5365
43001,super-volcano,S1614
48255,swamp-creature,S5126
46152,full-body-massage,F4135
45990,anjou,A52
49276,amarillo-texas,A5643
44341,wooden-teeth,W353
49971,first-class-lounge,F6232
45884,pizza-parlor,P2164
49496,chimney-climb,C5245
41409,mexican-housekeeper,M2521
43552,palermo-italy,P4653
42408,blood-clot,B4324
46988,school--quadrangle,S2423
44414,sticker,S326
47415,purple-paint,P6141
42586,dizzy,D2
47864,postmaster-general,P2352
40058,time-clock,T5242
46947,belgrade-serbia,B4263
44718,tokyo-edo-japan,T2321
45416,racist-joke,R232
41625,peter-lorre-impression,P3646
48377,wooing,W52
45798,made-for-deaf-people,M3163
46814,psychotic-child,P2324
43147,fake-race-horse,F2626
47115,sat-test,S323
47961,u.s.-congressman,U2526
45106,grapple,G614
40759,greek-restaurant,G6262
49574,building-a-bed,B4352
44183,chugging-beer,C2521
43815,federal-government,F3642
47235,university-of-life,U5162
41393,horseshoes,H62
49353,ice-axe,I2
47354,blind-lawyer,B4534
45019,systemic-racism,S2352
46661,clownfish,C4512
41545,wartime-london,W6354
45159,ex-athlete,E2343
44017,detective-superintendent,D3231
42959,san-francisco-earthquake-1906,S5165
48673,murder-of-parents,M6361
40263,unhappy-love,U5141
43496,horror-movie-remake,H6516
47574,fort-campbell,F6325
40068,rock-guitar,R236
41715,reference-to-stars-and-stripes-newspaper,R1652
47019,reference-to-iris-murdoch,R1652
49685,walk-on-the-beach,W4253
45471,cover-band,C1615
48684,dirty-money,D635
46367,sharpening-a-lawn-mower,S6152
45934,casbah,C21
40371,falling-from-church-spire,F4521
43433,pagan-rituals,P2563
43385,money-box,M512
46379,autopsy-photo,A3121
46058,oppressive-government,O1621
46824,tied-to-a-wagon-wheel,T3254
43304,magnetic-chess-set,M2532
42665,kale,K4
41354,kali,K4
41203,freedom-tower,F6353
47723,southern-colonel,S3652
46556,death-by-falling-object,D3145
40664,laugh-factory,L2123
47561,reference-to-alfred-nobel,R1652
49130,covered-in-melted-gold,C1635
45366,flower-of-scotland,F4612
46327,visualization,V2423
40279,heart-shaped,H6321
40246,nature-film,N3614
42639,trampled,T6514
40593,delirium-tremens,D4653
44665,benjamin-disraeli,B5253
47126,search-for-girl,S6216
42847,hawaiian-island,H5245
46385,creutzfeldt-jakob-disease,C6321
47788,federal-budget,F3641
47468,primadonna,P6535
48285,trailer-camp,T6462
46874,ethnic-point-of-view,E3521
46452,car-auction,C6235
42170,static-shock,S32
48039,unification,U5123
40864,bullet-in-body,B4351
48137,minority-party-whip,M5631
44782,architectural-drawing,A6232
47232,grenoble,G6514
40284,ripped-in-half,R1354
45627,insurgent,I5262
46487,bpd,B13
45266,stripped-naked,S3613
42434,pulling-own-tooth,P4525
49377,sahara-frog,S6162
47169,quadriplegic,Q3614
45018,mail-fraud,M4163
45362,shawarma,S65
48508,graphic-designer,G6123
47118,calculus,C4242
44495,plantagenet,P4532
40255,revisionist-history,R1252
47471,bump-on-the-head,B5153
48215,reference-to-sleeping-beauty,R1652
